Date,Open,High,Low,Close,Adj Close,Volume
2012-10-24,7.174167,7.1975,7.0025,7.038333,6.498819,8469600
2012-10-25,7.1875,7.223333,6.970833,7.101667,6.557298,12286800
2012-10-26,7.078333,7.156667,6.94,7.0825,6.5396,9554400
2012-10-31,7.1625,7.183333,6.983333,7.051667,6.511131,5445600
2012-11-01,7.131667,7.328333,7.108333,7.3075,6.747353,6121200
2012-11-02,7.43,7.433333,7.0875,7.1,6.555758,7904400
2012-11-05,7.0725,7.194167,7.014167,7.150833,6.602695,4681200
2012-11-06,7.214167,7.401667,7.195833,7.315833,6.755047,7273200
2012-11-07,7.118333,7.120833,6.718333,6.811667,6.289528,15523200
2012-11-08,6.816667,6.919167,6.555833,6.555833,6.053305,11400000
2012-11-09,6.510833,6.768333,6.500833,6.575,6.071002,10020000
2012-11-12,6.6525,6.678333,6.5625,6.603333,6.097164,4633200
2012-11-13,6.495833,6.74,6.474167,6.535833,6.034837,7148400
2012-11-14,6.598333,6.623333,6.226667,6.296667,5.814004,10341600
2012-11-15,6.271667,6.345833,6.164167,6.233333,5.755526,10068000
2012-11-16,6.264167,6.3625,6.105,6.315833,5.831702,11762400
2012-11-19,6.541667,6.710833,6.531667,6.710833,6.196424,10732800
2012-11-20,6.681667,6.7525,6.561667,6.730833,6.21489,10521600
2012-11-21,6.74,6.773333,6.698333,6.769167,6.250286,5337600
2012-11-23,6.86,7.035833,6.843333,7.0125,6.474966,5185200
2012-11-26,6.925833,7.001667,6.8625,6.998333,6.461884,7293600
2012-11-27,6.960833,7.033333,6.8675,6.891667,6.363396,8364000
2012-11-28,6.795833,7.055833,6.6875,7.045,6.504974,12213600
2012-11-29,7.125833,7.203333,7.031667,7.1475,6.599619,9114000
2012-11-30,7.148333,7.1875,7.0775,7.1275,6.581151,5964000
2012-12-03,7.243333,7.2625,7.023333,7.044167,6.504205,7410000
2012-12-04,7.039167,7.1,6.951667,7.005,6.468041,8482800
2012-12-05,7.030833,7.141667,6.8775,7.0375,6.498049,8344800
2012-12-06,7.025833,7.124167,6.998333,7.121667,6.575766,6726000
2012-12-07,7.200833,7.2225,7.07,7.1725,6.622702,9136800
2012-12-10,7.15,7.241667,7.1425,7.193333,6.641938,6475200
2012-12-11,7.284167,7.4375,7.269167,7.324167,6.762743,7930800
2012-12-12,7.425,7.5075,7.320833,7.346667,6.783518,9618000
2012-12-13,7.335,7.3975,7.158333,7.216667,6.663483,6392400
2012-12-14,7.163333,7.204167,7.098333,7.118333,6.572686,5061600
2012-12-17,7.189167,7.393333,7.184167,7.385833,6.819682,9217200
2012-12-18,7.419167,7.65,7.385,7.6275,7.042824,13076400
2012-12-19,7.66,7.663333,7.453333,7.453333,6.882008,9442800
2012-12-20,7.475,7.5875,7.410833,7.581667,7.000504,9198000
2012-12-21,7.253333,7.425833,7.245,7.3875,6.82122,14835600
2012-12-24,7.3325,7.341667,7.286667,7.305833,6.745813,5690400
2012-12-26,7.3575,7.364167,7.1575,7.2125,6.659636,6444000
2012-12-27,7.225,7.261667,6.938333,7.185,6.634242,9996000
2012-12-28,7.0525,7.164167,6.935,6.935833,6.404176,7423200
2012-12-31,6.900833,7.325833,6.88,7.304167,6.744275,15788400
2013-01-02,7.7275,7.864167,7.6625,7.860833,7.258272,13586400
2013-01-03,7.8475,7.911667,7.748333,7.8225,7.222878,8916000
2013-01-04,7.844167,7.951667,7.8025,7.9225,7.315212,6972000
2013-01-07,7.826667,7.87,7.760833,7.834167,7.23365,5488800
2013-01-08,7.803333,7.8375,7.691667,7.7875,7.190559,6898800
2013-01-09,7.8375,7.899167,7.795,7.84,7.239036,6055200
2013-01-10,7.975,8.026667,7.845,8.023333,7.408316,5521200
2013-01-11,8.020833,8.0325,7.949167,8.030833,7.415241,6086400
2013-01-14,7.994167,8.019167,7.916667,8.001667,7.388311,4747200
2013-01-15,7.895833,8.041667,7.879167,8.01,7.396006,4554000
2013-01-16,7.975,8.051667,7.946667,8.013333,7.399082,5179200
2013-01-17,8.125,8.24,8.079167,8.1675,7.541432,8246400
2013-01-18,8.17,8.248333,8.076667,8.225,7.594523,5376000
2013-01-22,8.225833,8.354167,8.169167,8.3525,7.712251,5754000
2013-01-23,8.3625,8.4175,8.315833,8.395833,7.752262,4609200
2013-01-24,8.356667,8.526667,8.335833,8.400833,7.756879,8370000
2013-01-25,8.485,8.541667,8.414167,8.535833,7.881532,6726000
2013-01-28,8.553333,8.553333,8.421667,8.5125,7.859986,4348800
2013-01-29,8.4675,8.6425,8.450833,8.6175,7.956936,5545200
2013-01-30,8.609167,8.66,8.489167,8.5175,7.864601,8107200
2013-01-31,8.479167,8.5575,8.43,8.446667,7.799198,6103200
2013-02-01,8.604167,8.735,8.5625,8.705833,8.0385,7562400
2013-02-04,8.546667,8.5925,8.398333,8.42,7.774577,6824400
2013-02-05,8.558333,8.740833,8.541667,8.665,8.000798,6936000
2013-02-06,8.578333,8.703333,8.560833,8.69,8.02388,5599200
2013-02-07,8.693333,8.716667,8.464167,8.658333,7.994639,5928000
2013-02-08,8.7,8.809167,8.696667,8.791667,8.117755,4688400
2013-02-11,8.789167,8.810833,8.725,8.7875,8.113909,4231200
2013-02-12,8.791667,8.879167,8.761667,8.835,8.157763,5203200
2013-02-13,8.888333,8.935,8.778333,8.854167,8.175463,3920400
2013-02-14,8.77,8.910833,8.743333,8.881667,8.200856,3390000
2013-02-15,8.903333,8.929167,8.75,8.841667,8.163923,4564800
2013-02-19,8.888333,9.044167,8.888333,9.029167,8.337048,3420000
2013-02-20,9.021667,9.0325,8.698333,8.701667,8.034652,5316000
2013-02-21,8.628333,8.6325,8.458333,8.5375,7.88307,7512000
2013-02-22,8.664167,8.793333,8.601667,8.793333,8.119292,6162000
2013-02-25,8.924167,8.953333,8.295,8.298333,7.662235,8290800
2013-02-26,8.406667,8.4875,8.245833,8.46,7.81151,6901200
2013-02-27,8.445,8.850833,8.420833,8.773333,8.100823,7502400
2013-02-28,8.778333,8.939167,8.7,8.7,8.033115,6222000
2013-03-01,8.635833,8.85,8.515833,8.818333,8.142375,7041600
2013-03-04,8.750833,8.949167,8.713333,8.949167,8.263182,4765200
2013-03-05,9.085,9.265833,9.085,9.196667,8.49171,6762000
2013-03-06,9.295,9.299167,9.174167,9.235833,8.527873,6070800
2013-03-07,9.268333,9.3175,9.241667,9.285,8.573271,2670000
2013-03-08,9.404167,9.436667,9.261667,9.404167,8.683302,7255200
2013-03-11,9.383333,9.508333,9.345833,9.499167,8.771023,3630000
2013-03-12,9.488333,9.516667,9.356667,9.446667,8.722545,8630400
2013-03-13,9.46,9.520833,9.364167,9.475833,8.749476,7592400
2013-03-14,9.5525,9.641667,9.5425,9.633333,8.894902,6496800
2013-03-15,9.599167,9.631667,9.5,9.595,8.859509,6586800
2013-03-18,9.32,9.5575,9.2925,9.430833,8.707923,7956000
2013-03-19,9.495,9.5275,9.186667,9.3775,8.65868,11726400
2013-03-20,9.5325,9.613333,9.486667,9.554167,8.821805,6926400
2013-03-21,9.391667,9.491667,9.271667,9.3225,8.607898,9889200
2013-03-22,9.4025,9.535,9.385833,9.528333,8.797953,7125600
2013-03-25,9.62,9.666667,9.324167,9.438333,8.71485,9177600
2013-03-26,9.543333,9.6525,9.509167,9.6425,8.903368,5844000
2013-03-27,9.4725,9.653333,9.426667,9.641667,8.9026,8599200
2013-03-28,9.6325,9.764167,9.585,9.699167,8.955691,7928400
2013-04-01,9.72,9.779167,9.548333,9.620833,8.883361,6032400
2013-04-02,9.725,9.83,9.675,9.755,9.007244,4052400
2013-04-03,9.78,9.7925,9.385,9.44,8.716389,5455600
2013-04-04,9.495,9.6275,9.4375,9.5725,8.838733,2979600
2013-04-05,9.225,9.475,9.1875,9.4475,8.723315,4606400
2013-04-08,9.4675,9.6375,9.3725,9.6375,8.898752,3545600
2013-04-09,9.69,9.8375,9.595,9.7175,8.97262,3929600
2013-04-10,9.815,10.1225,9.805,10.0975,9.323489,4164800
2013-04-11,10.105,10.2875,10.0725,10.1925,9.411207,3612800
2013-04-12,10.085,10.1575,9.9475,10.115,9.339647,4759600
2013-04-15,9.9575,9.9825,9.4125,9.43,8.707158,7358400
2013-04-16,9.6275,9.8425,9.555,9.825,9.071877,4720800
2013-04-17,9.62,9.62,9.245,9.3775,8.65868,6433600
2013-04-18,9.44,9.45,9.115,9.23,8.522486,4934400
2013-04-19,9.2875,9.47,9.2175,9.445,8.721005,4045600
2013-04-22,9.5075,9.6475,9.3225,9.5725,8.838733,4337200
2013-04-23,9.7325,9.9,9.5875,9.89,9.131897,4980000
2013-04-24,9.885,9.975,9.83,9.915,9.154977,3147600
2013-04-25,9.975,10.155,9.9375,10.0275,9.258856,3620800
2013-04-26,9.9825,10.03,9.865,9.985,9.219612,2917600
2013-04-29,10.045,10.23,10.0,10.1675,9.388124,4088400
2013-04-30,10.1625,10.2425,10.03,10.235,9.450449,3910800
2013-05-01,10.1675,10.18,9.9275,9.9725,9.208072,5025200
2013-05-02,10.0425,10.2625,10.015,10.2325,9.448142,3539600
2013-05-03,10.5075,10.6475,10.49,10.5325,9.725147,5336000
2013-05-06,10.575,10.675,10.56,10.6375,9.822098,2822400
2013-05-07,10.7,10.7975,10.6125,10.785,9.95829,2216800
2013-05-08,10.7625,10.9475,10.7425,10.945,10.106027,2529600
2013-05-09,10.9225,11.0075,10.76,10.8475,10.016001,3724400
2013-05-10,10.8725,10.96,10.77,10.9575,10.117568,2814800
2013-05-13,10.905,11.025,10.835,10.98,10.138342,2467200
2013-05-14,10.995,11.3375,10.995,11.325,10.456896,2983600
2013-05-15,11.2725,11.5625,11.2525,11.4875,10.606941,3564400
2013-05-16,11.43,11.5475,11.2875,11.3425,10.473057,3909600
2013-05-17,11.4575,11.68,11.4175,11.6625,10.768527,4243600
2013-05-20,11.635,11.7975,11.5925,11.66,10.766219,4353200
2013-05-21,11.695,11.8425,11.5725,11.705,10.807773,5312800
2013-05-22,11.7575,12.11,11.285,11.4625,10.583858,10788400
2013-05-23,11.0825,11.4375,11.035,11.36,10.489214,5365200
2013-05-24,11.145,11.32,11.0475,11.32,10.452281,3883200
2013-05-28,11.69,11.825,11.4225,11.525,10.641567,5689200
2013-05-29,11.3325,11.4125,11.115,11.3075,10.440741,5440000
2013-05-30,11.315,11.5725,11.3,11.4175,10.542307,3346800
2013-05-31,11.315,11.5075,10.88,10.9375,10.099099,5643600
2013-06-03,11.0,11.125,10.7625,11.095,10.244529,7573600
2013-06-04,11.115,11.2525,10.775,10.9525,10.112951,7122400
2013-06-05,10.845,10.9125,10.455,10.475,9.672052,9662800
2013-06-06,10.4625,10.765,10.285,10.765,9.939822,6877200
2013-06-07,10.9875,11.1975,10.85,11.16,10.304545,6889200
2013-06-10,11.2775,11.295,11.085,11.175,10.318395,3951600
2013-06-11,10.86,11.1175,10.7625,10.8375,10.006766,9634400
2013-06-12,11.0525,11.0825,10.5275,10.5675,9.757464,12120800
2013-06-13,10.54,11.0925,10.4725,11.0325,10.186821,9780800
2013-06-14,11.0025,11.1275,10.775,10.825,9.995224,9806800
2013-06-17,11.055,11.2325,10.9075,11.09,10.239911,11212400
2013-06-18,11.11,11.3925,11.1025,11.3325,10.463823,9158800
2013-06-19,11.3175,11.37,10.8575,10.8925,10.057551,13709600
2013-06-20,10.555,10.6,9.9775,10.065,9.293482,17852800
2013-06-21,10.2575,10.2875,9.8575,10.16,9.3812,16142400
2013-06-24,9.8375,10.0325,9.5175,9.7725,9.023402,15408000
2013-06-25,10.0375,10.16,9.84,10.06,9.288864,12646000
2013-06-26,10.2975,10.415,10.18,10.3375,9.545093,11986400
2013-06-27,10.5275,10.67,10.505,10.525,9.71822,13806800
2013-06-28,10.44,10.59,10.2875,10.3125,9.522009,13644800
2013-07-01,10.5675,10.795,10.5175,10.575,9.764386,13886800
2013-07-02,10.525,10.76,10.41,10.5225,9.715914,13625200
2013-07-03,10.405,10.6575,10.355,10.5575,9.748231,6893200
2013-07-05,10.795,10.9125,10.5675,10.8925,10.057551,7974400
2013-07-08,11.0725,11.18,11.015,11.0825,10.232986,6354800
2013-07-09,11.2925,11.3675,11.1525,11.325,10.456896,8708800
2013-07-10,11.305,11.4525,11.225,11.335,10.466132,8383200
2013-07-11,11.7375,11.8375,11.6175,11.8075,10.902411,8938400
2013-07-12,11.795,11.8875,11.7375,11.8025,10.897795,7351600
2013-07-15,11.9175,12.005,11.8525,11.9575,11.040916,6808400
2013-07-16,11.975,11.9925,11.7225,11.8125,10.907029,9298800
2013-07-17,11.9525,12.015,11.8575,11.905,10.992437,10053600
2013-07-18,11.975,12.185,11.9625,12.1125,11.184032,10130800
2013-07-19,12.03,12.1775,11.9825,12.1775,11.24405,6259200
2013-07-22,12.2125,12.2875,12.13,12.2375,11.299452,5338400
2013-07-23,12.3025,12.3075,12.14,12.17,11.237125,7097600
2013-07-24,12.3,12.31,11.95,12.025,11.103239,10986800
2013-07-25,11.9475,12.135,11.8975,12.1225,11.193265,6061200
2013-07-26,11.955,12.155,11.805,12.1375,11.207118,6882400
2013-07-29,12.0525,12.135,11.935,12.03,11.107854,5340000
2013-07-30,12.15,12.1775,11.95,12.03,11.107854,6520000
2013-07-31,12.1075,12.3,12.01,12.06,11.135559,8762800
2013-08-01,12.3275,12.505,12.3125,12.465,11.509512,6254000
2013-08-02,12.39,12.5375,12.3425,12.5275,11.567223,6204400
2013-08-05,12.4575,12.5375,12.405,12.4875,11.530288,3792800
2013-08-06,12.4075,12.4375,12.185,12.28,11.338694,6195200
2013-08-07,12.1525,12.195,12.01,12.1525,11.220966,6034800
2013-08-08,12.325,12.355,12.0925,12.265,11.324843,7314800
2013-08-09,12.2225,12.3375,12.045,12.175,11.241744,5729200
2013-08-12,11.985,12.17,11.9725,12.1175,11.188652,4086800
2013-08-13,12.1825,12.29,11.9775,12.24,11.30176,5416800
2013-08-14,12.2175,12.2675,12.035,12.0475,11.124017,3779600
2013-08-15,11.75,11.755,11.475,11.5225,10.63926,7556800
2013-08-16,11.4675,11.5875,11.3525,11.4375,10.560773,5684800
2013-08-19,11.39,11.4975,11.2,11.2025,10.343788,5990000
2013-08-20,11.2575,11.4925,11.22,11.3675,10.496141,5524800
2013-08-21,11.2725,11.455,11.0775,11.165,10.309161,8753600
2013-08-22,11.2275,11.505,11.225,11.4525,10.574627,5775600
2013-08-23,11.56,11.615,11.4,11.57,10.683118,4478400
2013-08-26,11.6075,11.715,11.4225,11.44,10.563083,6435200
2013-08-27,11.0975,11.23,10.8625,10.8925,10.057551,10686800
2013-08-28,10.8825,11.1175,10.8325,10.9975,10.154503,7792000
2013-08-29,10.925,11.23,10.91,11.06,10.212211,5964800
2013-08-30,11.12,11.12,10.8525,10.9375,10.099099,8151600
2013-09-03,11.2625,11.3325,10.9575,11.085,10.235294,8747600
2013-09-04,11.1075,11.4225,11.045,11.375,10.503065,6266400
2013-09-05,11.39,11.5,11.365,11.395,10.521532,4837200
2013-09-06,11.5175,11.6175,11.105,11.42,10.544617,8376400
2013-09-09,11.5125,11.775,11.5125,11.76,10.858553,6566800
2013-09-10,11.9625,12.0225,11.89,12.01,11.089388,9010400
2013-09-11,11.97,12.135,11.9075,12.135,11.204808,4600400
2013-09-12,12.1175,12.1625,11.9825,12.04,11.11709,5678000
2013-09-13,12.07,12.1375,11.9875,12.1075,11.179418,2934000
2013-09-16,12.51,12.5225,12.265,12.32,11.375628,5912800
2013-09-17,12.35,12.4925,12.35,12.475,11.518746,3184000
2013-09-18,12.4675,13.02,12.3775,12.9325,11.941176,7117600
2013-09-19,13.0225,13.0375,12.8175,12.87,11.883467,7936800
2013-09-20,12.945,12.945,12.555,12.585,11.620313,6187600
2013-09-23,12.535,12.565,12.29,12.4225,11.470271,6903200
2013-09-24,12.405,12.5425,12.2575,12.3325,11.387171,4934400
2013-09-25,12.3475,12.4075,12.1825,12.2225,11.285601,10595600
2013-09-26,12.285,12.455,12.22,12.35,11.403328,7089200
2013-09-27,12.1625,12.23,12.085,12.195,11.260209,5462400
2013-09-30,11.87,12.1025,11.8075,12.01,11.089388,7094400
2013-10-01,12.02,12.3025,11.99,12.2775,11.336384,7173200
2013-10-02,12.0475,12.2375,11.9425,12.22,11.283293,7097600
2013-10-03,12.15,12.175,11.725,11.8925,10.980897,10897200
2013-10-04,11.9225,12.1975,11.87,12.15,11.218658,4180400
2013-10-07,11.8475,12.06,11.8075,11.8425,10.93473,4809200
2013-10-08,11.84,11.885,11.41,11.4225,10.546924,9210400
2013-10-09,11.5025,11.58,11.235,11.4525,10.574627,13901600
2013-10-10,11.8,12.2125,11.7925,12.195,11.260209,9574000
2013-10-11,12.1475,12.4425,12.11,12.43,11.477194,6400800
2013-10-14,12.205,12.6075,12.17,12.5875,11.622621,8690000
2013-10-15,12.475,12.6175,12.2575,12.2975,11.354854,12127600
2013-10-16,12.5325,12.835,12.5075,12.8175,11.834993,11862000
2013-10-17,12.6575,13.095,12.6575,13.08,12.077371,8401600
2013-10-18,13.225,13.365,13.14,13.32,12.298974,10884000
2013-10-21,13.35,13.42,13.25,13.3475,12.324365,6538800
2013-10-22,13.4575,13.6875,13.4025,13.5475,12.509036,8547600
2013-10-23,13.4325,13.4475,13.2375,13.3775,12.352066,4850800
2013-10-24,13.45,13.555,13.3625,13.5,12.465176,3440000
2013-10-25,13.5825,13.6925,13.5075,13.6825,12.633688,8237200
2013-10-28,13.675,13.8075,13.6325,13.755,12.70063,3989200
2013-10-29,13.84,13.9825,13.7925,13.98,12.908381,5289600
2013-10-30,14.0275,14.055,13.615,13.7625,12.707555,6814800
2013-10-31,13.7375,13.8975,13.5825,13.615,12.571361,8371200
2013-11-01,13.6975,13.825,13.505,13.74,12.686781,7354000
2013-11-04,13.855,13.8975,13.725,13.8825,12.818357,5557200
2013-11-05,13.72,13.86,13.5825,13.7525,12.698321,4937600
2013-11-06,13.93,14.035,13.8125,13.9475,12.878374,3540000
2013-11-07,14.05,14.0675,13.39,13.44,12.409776,9415200
2013-11-08,13.4125,13.9725,13.4125,13.9725,12.901457,6353200
2013-11-11,13.945,14.025,13.88,13.9625,12.892223,3614400
2013-11-12,13.8875,13.98,13.75,13.8925,12.827591,6736800
2013-11-13,13.68,14.23,13.68,14.215,13.125369,6988000
2013-11-14,14.2575,14.4725,14.195,14.45,13.342357,5678800
2013-11-15,14.5,14.6325,14.455,14.6325,13.510867,5292000
2013-11-18,14.695,14.7325,14.3725,14.4825,13.372363,6632400
2013-11-19,14.4525,14.5775,14.3,14.3825,13.280029,7285200
2013-11-20,14.465,14.585,14.12,14.2475,13.155377,6954800
2013-11-21,14.36,14.6125,14.3325,14.58,13.462391,3990800
2013-11-22,14.595,14.8075,14.5475,14.785,13.651675,6272800
2013-11-25,14.8825,14.8825,14.69,14.7675,13.635517,5888000
2013-11-26,14.7825,14.8975,14.6975,14.7675,13.635517,6874400
2013-11-27,14.8075,14.9025,14.755,14.8625,13.723234,4234000
2013-11-29,14.915,15.025,14.7925,14.8225,13.686304,4952800
2013-12-02,14.87,14.9475,14.655,14.72,13.59166,6920800
2013-12-03,14.5825,14.69,14.3925,14.5525,13.436997,8014000
2013-12-04,14.385,14.7025,14.1825,14.51,13.397755,13832400
2013-12-05,14.45,14.52,14.2975,14.335,13.236172,7264800
2013-12-06,14.7575,14.85,14.62,14.8025,13.667834,9162000
2013-12-09,14.9375,14.985,14.865,14.92,13.776326,6886000
2013-12-10,14.82,14.91,14.735,14.775,13.642441,5458000
2013-12-11,14.7825,14.7825,14.21,14.2575,13.164612,7659600
2013-12-12,14.2325,14.295,14.0325,14.1225,13.03996,8197600
2013-12-13,14.21,14.25,14.0375,14.1025,13.021494,4555600
2013-12-16,14.315,14.5175,14.3025,14.375,13.273105,6597200
2013-12-17,14.415,14.4225,14.1425,14.2175,13.127678,5388800
2013-12-18,14.2975,14.9725,13.9125,14.96,13.813263,12209600
2013-12-19,14.84,14.965,14.7275,14.935,13.790178,8282000
2013-12-20,14.9525,15.285,14.9525,15.18,14.016397,8705200
2013-12-23,15.4,15.4475,15.3125,15.4175,14.235694,5641200
2013-12-24,15.4225,15.535,15.4125,15.53,14.33957,3255600
2013-12-26,15.6275,15.7775,15.6175,15.76,14.551937,4340400
2013-12-27,15.8175,15.835,15.6975,15.7525,14.545013,3591600
2013-12-30,15.75,15.7825,15.68,15.735,14.528854,2423200
2013-12-31,15.81,15.955,15.755,15.95,14.727373,5003600
2014-01-02,15.78,15.7925,15.3875,15.51,14.321101,7051600
2014-01-03,15.58,15.6675,15.4275,15.4675,14.28186,4602000
2014-01-06,15.64,15.655,15.2825,15.35,14.173367,8258000
2014-01-07,15.5475,15.7125,15.51,15.6325,14.434212,5520800
2014-01-08,15.635,15.7175,15.4825,15.64,14.441135,6790400
2014-01-09,15.79,15.7975,15.46,15.6675,14.46653,6438000
2014-01-10,15.7525,15.8175,15.51,15.7825,14.572715,6004400
2014-01-13,15.675,15.805,15.08,15.18,14.016397,7867600
2014-01-14,15.3125,15.685,15.235,15.6575,14.457298,5927200
2014-01-15,15.7675,15.985,15.75,15.915,14.695057,6465200
2014-01-16,15.8175,15.87,15.7,15.8475,14.632731,4487200
2014-01-17,15.7725,15.855,15.5675,15.6375,14.438828,5635200
2014-01-21,15.925,15.9325,15.4925,15.7875,14.577332,5264800
2014-01-22,15.8675,15.8825,15.715,15.815,14.60272,5734000
2014-01-23,15.58,15.5825,15.1775,15.4275,14.244926,8795600
2014-01-24,15.1225,15.135,14.4275,14.4275,13.321578,15620400
2014-01-27,14.485,14.585,14.005,14.22,13.129986,14215600
2014-01-28,14.255,14.5275,14.245,14.48,13.370056,7050400
2014-01-29,14.1275,14.3475,13.945,14.0475,12.970709,8257200
2014-01-30,14.41,14.635,14.275,14.5075,13.395449,9108800
2014-01-31,13.9725,14.515,13.9425,14.2325,13.141528,9179600
2014-02-03,14.1875,14.285,13.1975,13.2775,12.25973,21674800
2014-02-04,13.46,13.655,13.315,13.555,12.515961,13081600
2014-02-05,13.4075,13.595,13.17,13.4925,12.458253,7779600
2014-02-06,13.6025,14.0325,13.6025,14.0225,12.947626,7724400
2014-02-07,14.23,14.6,14.0975,14.565,13.44854,12381600
2014-02-10,14.5625,14.65,14.4425,14.6275,13.506248,7862400
2014-02-11,14.69,15.23,14.6525,15.11,13.951761,7558800
2014-02-12,15.1875,15.325,15.0525,15.1575,13.995624,7734800
2014-02-13,14.8375,15.42,14.8225,15.375,14.196451,12613200
2014-02-14,15.34,15.71,15.2875,15.6225,14.42498,9141600
2014-02-18,15.66,15.745,15.535,15.6775,14.47576,5552000
2014-02-19,15.5575,15.8625,15.33,15.375,14.196451,13062000
2014-02-20,15.4225,15.7425,15.2675,15.635,14.43652,10671600
2014-02-21,15.7325,15.8375,15.5575,15.59,14.394969,4687200
2014-02-24,15.685,16.157499,15.665,15.8075,14.595799,10546800
2014-02-25,15.8775,16.012501,15.6675,15.81,14.598106,7128000
2014-02-26,15.9,16.012501,15.6875,15.8225,14.60965,4834800
2014-02-27,15.7525,16.077499,15.71,16.077499,14.8451,9280800
2014-02-28,16.0625,16.4125,15.87,16.1975,14.955901,11879200
2014-03-03,15.7675,15.9675,15.5275,15.84,14.625807,14517200
2014-03-04,16.3225,16.6175,16.307501,16.547501,15.279075,7664800
2014-03-05,16.557501,16.647499,16.485001,16.532499,15.265225,6802000
2014-03-06,16.6875,16.790001,16.602501,16.6775,15.39911,6210000
2014-03-07,16.862499,16.8825,16.475,16.682501,15.403727,10561200
2014-03-10,16.6075,16.684999,16.387501,16.665001,15.387565,3594400
2014-03-11,16.752501,16.8125,16.309999,16.42,15.161347,10941600
2014-03-12,16.190001,16.4475,16.067499,16.43,15.170579,5320800
2014-03-13,16.5825,16.6175,15.745,15.9,14.681208,7755200
2014-03-14,15.7925,16.030001,15.685,15.7275,14.52193,9347600
2014-03-17,15.975,16.2775,15.9625,16.16,14.921278,5725600
2014-03-18,16.2575,16.575001,16.219999,16.512501,15.246757,6560800
2014-03-19,16.514999,16.584999,15.9325,16.2425,14.997452,9406400
2014-03-20,16.137501,16.5625,16.055,16.5275,15.260608,7272800
2014-03-21,16.737499,16.860001,16.2925,16.33,15.078247,6010400
2014-03-24,16.5175,16.565001,15.92,16.125,14.888961,5649600
2014-03-25,16.365,16.522499,16.092501,16.365,15.11056,4663200
2014-03-26,16.555,16.625,15.995,15.9975,14.771235,6104800
2014-03-27,15.9475,16.0975,15.725,15.92,14.699674,6171200
2014-03-28,16.032499,16.370001,16.004999,16.129999,14.893579,4215600
2014-03-31,16.440001,16.602501,16.3925,16.530001,15.262919,4538000
2014-04-01,16.6975,16.8825,16.647499,16.852501,15.560696,4354800
2014-04-02,16.93,17.092501,16.8325,17.02,15.715354,4244400
2014-04-03,17.112499,17.120001,16.805,16.950001,15.650724,3248800
2014-04-04,17.235001,17.247499,16.27,16.362499,15.108256,7689600
2014-04-07,16.23,16.3125,15.715,15.8025,14.59118,8202800
2014-04-08,15.7975,16.0825,15.62,16.004999,14.778157,6736000
2014-04-09,16.129999,16.532499,16.0,16.5275,15.260608,5480400
2014-04-10,16.51,16.5375,15.42,15.48,14.293402,7940000
2014-04-11,15.225,15.5375,15.01,15.055,13.900982,6743200
2014-04-14,15.4125,15.515,15.045,15.4175,14.235694,6520000
2014-04-15,15.5125,15.76,15.05,15.7275,14.52193,9829200
2014-04-16,16.0425,16.2225,15.845,16.2075,14.965138,6716400
2014-04-17,16.16,16.415001,16.067499,16.275,15.027461,5137600
2014-04-21,16.2875,16.465,16.2325,16.459999,15.198279,3591200
2014-04-22,16.495001,16.809999,16.477501,16.66,15.382951,6145200
2014-04-23,16.65,16.682501,16.522499,16.567499,15.297537,3158000
2014-04-24,16.807501,16.807501,16.4275,16.665001,15.387565,5153200
2014-04-25,16.48,16.525,16.135,16.25,15.004376,4324800
2014-04-28,16.442499,16.610001,15.905,16.407499,15.149808,7545200
2014-04-29,16.5625,16.700001,16.450001,16.622499,15.348323,3984800
2014-04-30,16.549999,16.825001,16.477501,16.797501,15.509911,4364000
2014-05-01,16.762501,16.915001,16.625,16.785,15.498369,4585600
2014-05-02,16.780001,16.995001,16.637501,16.717501,15.436044,4550400
2014-05-05,16.467501,16.8325,16.327499,16.807501,15.519145,3796800
2014-05-06,16.6775,16.7225,16.3575,16.3825,15.126722,5472400
2014-05-07,16.5425,16.67,16.1625,16.66,15.382951,4628000
2014-05-08,16.584999,16.952499,16.442499,16.602501,15.329859,3796400
2014-05-09,16.5875,16.6875,16.375,16.67,15.392185,6406400
2014-05-12,16.897499,17.1775,16.877501,17.1425,15.828464,6417200
2014-05-13,17.205,17.327499,17.15,17.192499,15.874631,3362800
2014-05-14,17.16,17.1775,16.879999,16.959999,15.659954,2701200
2014-05-15,16.827499,16.862499,16.262501,16.49,15.225981,8344400
2014-05-16,16.535,16.692499,16.327499,16.690001,15.410651,3570000
2014-05-19,16.5875,16.897499,16.532499,16.855,15.563,3617600
2014-05-20,16.825001,16.83,16.407499,16.532499,15.265225,5090800
2014-05-21,16.672501,16.975,16.6675,16.945,15.646101,4451200
2014-05-22,16.965,17.1775,16.885,17.077499,15.768448,2360800
2014-05-23,17.122499,17.317499,17.0975,17.295,15.969275,5000800
2014-05-27,17.475,17.612499,17.455,17.5975,16.248587,2926800
2014-05-28,17.59,17.682501,17.475,17.549999,16.204725,3287200
2014-05-29,17.690001,17.834999,17.547501,17.834999,16.467882,3438000
2014-05-30,17.782499,17.945,17.7325,17.879999,16.509432,4064000
2014-06-02,17.987499,18.0,17.715,17.969999,16.592533,2597200
2014-06-03,17.8375,17.9725,17.795,17.945,16.56945,2091200
2014-06-04,17.834999,18.084999,17.797501,18.030001,16.647934,4719200
2014-06-05,18.1075,18.4625,17.92,18.4125,17.001112,4975200
